date,question,text,tweetid,userid,username
 Wed Dec 05 00:10:27 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,"  @ANCALES: Vina Araneta reports from ComVal: ""Nakita ko mismo ang nakahilerang mga patay. 43 ang nandito ngayon."" http://t.co/STDXHX ...",2.76E17,55549549, PHAT_jules
 Wed Dec 05 00:16:35 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @rapplerdotcom: The latest updates news on Typhoon #PabloPH (#Bopha) in our LIVE BLOG: http://t.co/tKIIFhvo,2.76E17,34875756, graxaTHEgreat
 Wed Dec 05 00:18:44 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @dzmmteleradyo #PabloPH inaasahang makakaapekto sa Metro Manila ngayong araw http://t.co/iKlFaYBd http://t.co/SllyBinT,2.76E17,33165320, derickcalabio
 Wed Dec 05 00:20:15 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @HumanityRoad: #PabloPH #Bopha #Shelter update Dec 4 over 56k people in 111 evacuation centres  http://t.co/Ui5c0Cak,2.76E17,350347062, nyupcr
 Wed Dec 05 00:21:08 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @redcrossmom: #pabloPH #damage #details houses near Mandulog Bridge 5-6 PM Dec 4 #loc @Iligan City #pic http://t.co/dJLgjWt9 #src @ay ...,2.76E17,17668901, cinbee
 Wed Dec 05 00:23:22 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Please help if you can. Please  too. #PabloPH http://t.co/vqD4NW04,2.76E17,42361653, yogon
 Wed Dec 05 00:25:45 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, kakapasok lang antok agad #lol #goodmorning #gloomyday #PabloPh http://t.co/O6zmZ4xQ,2.76E17,124688261, itsmecrazydick
 Wed Dec 05 00:28:15 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Davao Oriental: immediate needs #pabloPH - http://t.co/wUxnYmdW #ReliefPH,2.76E17,744866954, ReliefPHcom
 Wed Dec 05 00:30:00 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Satelite | 4 de diciembre 2012 - El tifí_n #Bopha (26W) en el Ocí©ano Pací_fico http://t.co/ERbiE4Jd via @Estacion_bcp,2.76E17,100621135, climavzla
 Wed Dec 05 00:32:51 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, The darkness after 'Pablo' http://t.co/RB5RauUq Cities towns left without power after #PabloPH #Bopha,2.76E17,330826792, rapplerdotcom
 Wed Dec 05 00:03:33 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Do you people still remember this?Well I can't anymore.All I see is a puddle of sugar & rainbow! #PabloPH #BlackOut http://t.co/Ghi1RclC,2.76E17,155115393, ToFFyMENcHaveZ
 Wed Dec 05 00:29:47 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Damage from yesterday's typhoon. Thankful to God no one from our neighborhood was hurt. #pabloPH http://t.co/E3MRMHJo,2.76E17,961661964, ThePedrookie
 Wed Dec 05 00:31:46 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, At work I mistook the typhoon for the saint. In my defense I got the international code name right. #epicemailgaffes #pabloPH,2.76E17,120779348, graecopaul
 Wed Dec 05 00:33:32 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Part of the airport wall taken down by #pabloPH yesterday. Thank God no one reported hurt n d hood. http://t.co/JMo8uNDQ,2.76E17,961661964, ThePedrookie
 Wed Dec 05 00:34:02 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," ""@nababaha: Position and track of typhoon Pablo. Ingat mga taga Palawan. http://t.co/SPfBPYz2"" #PanahonTV #PabloPH",2.76E17,793180483, PanahonTV
 Wed Dec 05 00:37:40 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Outside our house yesterday! #Strongwinds #PabloPh  @ Aluba Village http://t.co/RXTOfDwy,2.76E17,409655938, nikulnixcuevas
 Wed Dec 05 00:37:44 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, The sun is up in #Cebu after Typhoon #PabloPH tried to cause us distress. http://t.co/fsVQUsgK,2.76E17,288527695, mai_wv
 Wed Dec 05 00:41:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, 3 big pigs and The little wolf. My house got invaded. #pabloPH #instafriend #f4f #wooh http://t.co/HGtJ9oqF,2.76E17,93362897, Sheradynes
 Wed Dec 05 00:48:38 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Powerlines down barracks nearby mobilizing to help out with those displaced by #pabloPH http://t.co/BRDp7iVd,2.76E17,961661964, ThePedrookie
 Wed Dec 05 00:58:22 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, The view of mountains from our balcony was nowhere to be found yesterday aft. #PabloPH http://t.co/IbdzXf8u,2.76E17,81570655, deorenzifrances
 Wed Dec 05 01:13:24 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH Fears of more deaths after 'Pablo' http://t.co/NtemigjE via @rapplerdotcom,2.76E17,11491782, ayeemacaraig
 Wed Dec 05 01:54:55 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, :/  @ABSCBNNews:  @primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/4fiSt5QZ,2.76E17,139743265, HaldisSays
 Wed Dec 05 02:16:31 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, It's easy to feel unaffected here in Manila because we're untouched by #PabloPH. Here are reminders of the destruction: http://t.co/YX9ya98K,2.76E17,255771062, maritesdvitug
 Wed Dec 05 00:28:44 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #typhpoonpablo #pabloPH  - Roads to several Barangays in Maco Town Compostela Valley still not passable due to... http://t.co/d1c8MlLl,2.76E17,7180202, buddymigs
 Wed Dec 05 00:07:12 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Even Palawan is not spared from Pablo's rains/winds. #philippines #pabloPH Typhoon BOPA http://t.co/Vuhu42bC,2.76E17,19431392, flipland
 Wed Dec 05 00:09:37 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Pablo: Even Palawan not spared (typhoon BOPHA). #philippines #pabloPH via Project Noah (http://t.co/pU98O4Zj) http://t.co/SQJSb7rT,2.76E17,19431392, flipland
 Wed Dec 05 00:16:48 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, At 07:00AM 5/DEC/2012 the eye of Typhoon #PabloPH was located @110km Northeast of Puerto Princesa City (10.3ŒÁN... http://t.co/Yy4p3aHT,2.76E17,202890266, dost_pagasa
 Wed Dec 05 00:20:28 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH http://t.co/PVNqM4Vj,2.76E17,712730544, simply_chiqui
 Wed Dec 05 00:21:17 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @HumanityRoad: Typhoon #PabloPH Smart Dog combines duck and cover with 'get to elevated places'  http://t.co/OgSQu8H6 #hmrd via @Peac ...,2.76E17,17668901, cinbee
 Wed Dec 05 00:23:25 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @dost_pagasa: At 07:00AM 5/DEC the eye of Typhoon #PabloPH was located @110km NE of Puerto Princesa City (10.3ŒÁN... http://t.co/okAxEdY0,2.76E17,19431392, flipland
 Wed Dec 05 00:30:14 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, VIDEO: 'Di bababa sa 43 patay sa flashfloods sa Compostela Valley. Ulat ni @saleema_refran #PabloPHhttp://t.co/RvLCJxSF,2.76E17,39452003, SAKSI
 Wed Dec 05 00:31:49 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, The road at Agan-an is blocked from both ways neighbors trimming the logs for firewood. #pabloPH http://t.co/00h3cEP1,2.76E17,961661964, ThePedrookie
 Wed Dec 05 00:33:08 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ReliefPHcom: Davao Oriental: immediate needs #pabloPH - http://t.co/wUxnYmdW #ReliefPH,2.76E17,427973738, solartvnews
 Wed Dec 05 00:34:12 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,"  @PanahonTV: ""@nababaha: Position and track of typhoon Pablo. Ingat mga taga Palawan. http://t.co/SPfBPYz2"" #PanahonTV #PabloPH",2.76E17,744866954, ReliefPHcom
 Wed Dec 05 00:39:46 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Thankful that my VisMin relatives & friends were kept safe from #PabloPH. For those who want to help visit http://t.co/1QV9KYG8 for info,2.76E17,8122872, aeyelle
 Wed Dec 05 00:41:58 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, We've launched Person Finder for Typhoon #Pablo in the #Philippines: http://t.co/iFBju6M7 #pabloph @crisismappers @dost_pagasa,2.76E17,41307149, zestyping
 Wed Dec 05 00:05:26 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Are Filipinos ready to face #PabloPH (international code name 'Bopha')?: http://t.co/qRaHSusp,2.76E17,364718481, RanterXRanter
 Wed Dec 05 00:39:59 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, 81 dead as super #Typhoon 'Bopha' hits southern #Philippines #bopha #pablo http://t.co/ccrX5mV1,2.76E17,403539516, Disaster_Update
 Wed Dec 05 00:42:38 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #CebuCity as referenced by dot and #CebuIsland in relation to the eye of TS #PabloPH. No reports of massive damage. http://t.co/WyuVIv4h,2.76E17,50910820, whoiskarlon
 Wed Dec 05 00:44:20 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, TOP STORY: Fears of more deaths after 'Pablo' http://t.co/V4YqgqIg #PabloPH #Bopha,2.76E17,330826792, rapplerdotcom
 Wed Dec 05 00:57:43 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @yogon: Ingat VisMin! #PabloPH http://t.co/w9aozzv0,2.76E17,587183460, jasmine44129409
 Wed Dec 05 00:58:27 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @primyck: The roof of this sari-sari store was damaged by a tree that fell on it #CDO Brgy Canitoan http://t.co/6Ges0PdR #PabloPH,2.76E17,15872418, ABSCBNNews
 Wed Dec 05 01:21:43 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Defense Sec. Voltaire Gazmin meets his men at NDRRMC #PabloPH #DZBB http://t.co/uAMXs42I,2.76E17,117325783, glenjuego
 Wed Dec 05 01:32:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,"  @marzh24:  @ABSCBNNews "" @primyck: A house toppled by #PabloPH 's flood in Brgy Canitoan CDO. http://t.co/edatCDGH""",2.76E17,43788496, jnpangilinan
 Wed Dec 05 01:44:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, AUDIO: Banner Story Interview: Puerto Princesa City Mayor Edward Hagedorn #PabloPH http://t.co/4Dl0qBsv,2.76E17,107151906, dyesimora
 Wed Dec 05 01:49:06 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, gmanews#PabloPH now crossing Palawan. http://t.co/6beaISgO | via @nababaha,2.76E17,989891077, JannySteel
 Wed Dec 05 02:03:39 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," ""@primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/vW1IRPJN"" -sad!",2.76E17,167721293, pauloves2twit
 Wed Dec 05 02:07:28 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ABSCBNNews: #PabloPH  displaces over 86000 in VisMin http://t.co/dtTCsCbm #Bopha,2.76E17,261124223, rmpnmr
 Wed Dec 05 00:37:19 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Neighbors busy chopping down pieces of fallen trees after #pabloPH http://t.co/Gq7mo3A5,2.76E17,961661964, ThePedrookie
 Wed Dec 05 01:28:39 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, This is great Aileen ! Thanks for this  @aileenapolo: #PabloPH Google Crisis Map  - http://t.co/eJqhdkNd,2.76E17,3840981, momblogger
 Wed Dec 05 01:29:49 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," ""@naia_miaa: Flight Advisory as of 0800H 5Dec2012 http://t.co/xTdcCZxw"" #PabloPH #PanahonTV",2.76E17,793180483, PanahonTV
 Wed Dec 05 01:30:14 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, VIDEO: Mahigit 20000 residente sa Cagayan de Oro nagsisiksikan sa evacuation centers. Saksi si @makipulido #PabloPHhttp://t.co/uyNKqNt6,2.76E17,39452003, SAKSI
